956703932 1046454590 1037479524
1058 956719240 1033429363 97
1059 956719269 1036962777 783
1060 956719270 1035829539 609
1061 956719323 1034058037 715
1062 956719323 1036311472 315
1063 956719323 1034352894 437
1064 956719333 1020013975 217
1065 956719342 1033680276 250
1066 956719383 1036964513 608
1067 956721594 1036308553 444
1068 956721594 1034352359 466
1069 956721732 1027093662 129
1070 956721832 1034044565 85
1071 956721880 1037340396 625
1072 956721901 1022378201 155
1073 956722071 1036307972 471
1074 956722071 1036962127 1432
1075 956722153 1032405795 157
1076 956722988 1035046708 446
1077 956723277 1025491251 32
1078 956723393 1034709466 385
1079 956723393 1032135686 822
1080 956723442 1029895575 320
1081 956723442 1031017908 319
1082 956723466 1026879530 129
1083 956723466 1036261397 701
1084 956723503 1014961546 105
1085 956723503 1030120872 273
1086 956723600 1028259145 296
1087 956723671 1037240504 1006
1088 956723693 1036308152 1131
1089 956725385 1025587209 538
1090 956725396 1026161862 462
1091 956725986 1017843360 300
1092 956726100 1036202182 480
1093 956726100 1024619305 636
1094 956726141 1034188719 1229
1095 956726183 1037339264 421
1096 956726227 1025611932 298
1097 956726227 1036515180 71
1098 956726266 1030042289 269
1099 956726266 1031343097 338
1100 956726295 1036308553 901
1101 956726304 1030161172 247
1102 956726392 1037341847 384
1103 956726620 1031434452 877
1104 956726821 1032136338 359
1105 956726953 1032137271 475
1106 956728657 1036311115 188
1107 956728682 1033784568 988
1108 956729749 1036709031 280
1109 956729996 1037423329 645
1110 956730279 1030146531 273
1111 956730279 1036963042 448
1112 956730327 1031997708 170
1113 956730327 1035765609 160
1114 956730406 1017242978 165
1115 956730406 1027918152 268
1116 956730406 1035811138 116
1117 956730454 1028507046 241
1118 956730454 1027918296 200
1119 956730454 1021413258 182
1120 956730454 1016724619 209
1121 956730487 1036724647 274
1122 956730487 1028506771 194
1123 956730487 1035900012 127
1124 956730547 1022082509 116
1125 956730547 1001048329 42
1126 956730547 1036268980 233
1127 956730547 1023206589 198
1128 956730547 1021181550 113
1129 956730547 1026486283 90
1130 956730547 1035810433 127
1131 956730547 1001625621 50
1132 956730547 1017851329 56
1133 956730577 1021181550 168
1134 956730577 1016471900 111
1135 956730577 1035811248 98
1136 956730577 1021598301 91
1137 956730684 1028958532 913
1138 956730684 1036156339 68
1139 956730684 1036307737 823
1140 956730718 1036307751 664
1141 956730718 1036308296 1000
1142 956730718 1031343041 669
1143 956730756 1036725227 411
1144 956730756 1028960630 226
1145 956730756 1028962271 510
1146 956730756 1028958924 453
1147 956730799 1018276156 173
1148 956730799 1009396613 47
1149 956730837 1032136338 243
1150 956730837 1035918841 388
1151 956730882 1020645415 102
1152 956730882 1016472566 263
1153 956730926 1027918237 197
1154 956730926 1017694320 126
1155 956730926 1022012168 68
1156 956730926 1011371861 138
1157 956730954 1029359033 260
1158 956731215 1037239485 413
1159 956731238 1032648881 402
1160 956731271 1037240129 124
1161 956731335 1032649429 91
1162 956731376 1036310743 816
1163 956731410 1033847725 442
1164 956731410 1036823587 474
1165 956731433 1036724769 1121
1166 956731433 1036310681 677
1167 956731460 1036260792 385
1168 956731460 1036260350 423
1169 956731460 1036260053 387
1170 956731492 1035918796 352
1171 956731528 1028507759 206
1172 956731528 1036310681 615
1173 956731528 1034352894 849
1174 956731564 1025967572 348
1175 956731592 998229793 85
1176 956731592 1036310775 828
1177 956731592 1037239350 326
1178 956731592 1036308503 730
1179 956731613 1029974740 356
1180 956731637 1036260920 702
1181 956731671 1025236622 478
1182 956731671 1026847078 239
1183 956731671 1032405851 107
1184 956731671 1010336317 138
1185 956731693 1035918710 210
1186 956731693 1020105232 121
1187 956731693 1027847518 162
1188 956731727 1036311193 263
1189 956731727 1037341503 256
1190 956731727 1029992281 475
1191 956731727 1036723918 177
1192 956731760 1036725386 468
1193 956731760 1017584621 157
1194 956731760 1035674910 1106
1195 956731792 1036260555 218
1196 956731792 1014843117 31
1197 956731792 1008576214 48
1198 956731850 1032136744 362
1199 956731871 1036311084 163
1200 956731901 1036259620 427
1201 956731901 1032136850 234
1202 956731929 1035162776 561
1203 956731929 1036724647 128
1204 956731929 1036724437 48
1205 956731929 1030043749 48
1206 956731956 1011208852 79
1207 956731956 1017465347 68
1208 956731980 1032652895 144
1209 956731980 1036308889 146
1210 956732000 1036308997 366
1211 956732000 1036968915 165
1212 956732136 1032137271 139
1213 956749155 1032134309 211
1214 956749186 1037239244 192
1215 956749186 1017843453 35
1216 956749566 1024392445 144
1217 956749639 1032652255 1342
1218 956749653 1027840817 420
1219 956749668 1036260482 862
1220 956749684 1036308033 795
1221 956749725 1037341283 861
1222 956749725 1032135334 1523
1223 956749779 971971272 5
1224 956751004 1032136048 185
1225 956751265 1036308224 1050
1226 956751458 1037239810 432
1227 956751490 1036723884 1121
1228 956751519 1036308745 474
1229 956751519 1036308463 222
1230 956751519 1036308383 951
1231 956751519 1036309240 801
1232 956751653 1036308257 976
1233 956751670 1026936434 360
1234 956751773 1031008347 375
1235 956751773 1037341036 416
1236 956751809 1036308413 298
1237 956751889 1030477322 416
1238 956751889 1036308313 460
1239 956751920 1036308353 437
1240 956751943 1036308541 337
1241 956751943 1037341638 524
1242 956751964 1035675061 459
1243 956751964 1035919798 684
1244 956751980 1030043525 284
1245 956751980 1035672922 262
1246 956751980 1019402599 142
1247 956751999 1036308706 419
1248 956752030 1029894883 394
1249 956752030 1032652981 318
1250 956752057 1036307815 495
1251 956752057 1031009099 436
1252 956752057 1016723410 133
1253 956752131 1031630626 139
1254 956752131 1033402768 230
1255 956752131 1037239351 342
1256 956752131 1037423591 960
1257 956752131 1020314827 105
1258 956752131 1036724604 224
1259 956752131 1037423357 300
1260 956752131 1030013977 194
1261 956752216 1025237666 282
1262 956752216 1036709534 224
1263 956752280 1022832834 85
1264 956752280 1026505839 56
1265 956752338 1037469584 158
1266 956752338 1027810133 513
1267 956752377 1026944100 210
1268 956752377 1036918439 880
1269 956752417 1014795410 59
1270 956752417 1026719252 179
1271 956752417 1032135405 218
1272 956752423 1016724619 95
1273 956752423 1032136995 216
1274 956752453 1036258907 349
1275 956752454 996509106 190
1276 956752487 1003800289 34
1277 956752487 1036980286 10
1278 956752487 1033684716 101
1279 956752514 1009696466 23
1280 956752539 1026622619 36
1281 956752539 1029310489 35
1282 956752580 1025402411 179
1283 956752615 1036962819 253
1284 956752647 1036724891 9
1285 956752647 1034479523 175
1286 956752647 1035826524 623
1287 956752656 1036308889 151
1288 956752656 1036308889 499
1289 956752677 1037048901 357
1290 956752688 1030917889 202
1291 956752688 1029468091 309
1292 956752688 1036723307 455
1293 956752715 1025965022 85
1294 956752715 1034189637 314
1295 956752715 994800937 74
1296 956752720 979519018 101
1297 956752732 1028963134 565
1298 956752748 1027847847 141
1299 956752763 1030026477 48
1300 956752763 1027964305 133
1301 956752783 1035918253 151
1302 956752786 1036308956 154
1303 956752805 1030919213 81
1304 956752813 1037240262 1028
1305 956752826 1017428480 91
1306 956752866 1018830027 212
1307 956752866 1026885411 126
1308 956752866 1037434147 1363
1309 956752866 1036916755 864
1310 956752866 1037239578 314
1311 956752866 1012026374 29
1312 956752866 1036258466 776
1313 956752895 1036259246 1057
1314 956752936 1025196238 153
1315 956752936 1029940922 90
1316 956752936 1035917406 273
1317 956752945 1029360403 623
1318 956752945 1030087025 295
1319 956752958 1036309318 395
1320 956752992 1036259791 103
1321 956752993 1037239349 376
1322 956752993 1036309318 656
1323 956752993 1036197515 277
1324 956752993 1036259525 528
1325 956752993 1018134177 48
1326 956753007 1020932753 130
1327 956753019 1025965859 111
1328 956753036 1029808974 298
1329 956753048 1033799251 166
1330 956753060 1032405998 144
1331 956753060 1037339130 270
1332 956753060 1014236253 69
1333 956753060 1032134586 641
1334 956753112 1037468390 389
1335 956753112 1032661386 52
1336 956753112 1034479523 338
1337 956753112 1036308278 603
1338 956753112 1032410720 275
1339 956753248 1034968468 170
1340 956753248 1032134826 147
1341 956753311 1036309291 345
1342 956753311 1030592084 491
1343 956753311 1036747366 264
1344 956753417 1029469640 171
1345 956753417 1029559457 131
1346 956753465 1037048796 715
1347 956753465 1016472161 251
1348 956753465 1018414285 90
1349 956753465 995776937 86
1350 956753465 1036259112 91
1351 956753501 1036962351 621
1352 956753501 1035342655 283
1353 956753501 1037048796 284
1354 956753501 1030043633 361
1355 956753549 989647922 51
1356 956753549 1032408489 497
1357 956753607 1031672093 171
1358 956753607 1026161558 69
1359 956753607 1032408378 911
1360 956753607 1004316719 29
1361 956753607 1035915704 283
1362 956753607 1036310849 406
1363 956753607 1032113756 350
1364 956753607 1037240328 100
1365 956753647 1029311023 54
1366 956753647 1036709313 279
1367 956753647 1031931016 385
1368 956753647 998820549 49
1369 956753647 1032134112 367
1370 956753683 1029312224 83
1371 956753683 1036916728 590
1372 956753725 1036259771 490
1373 956753725 1028490840 273
1374 956753725 1035915802 747
1375 956753772 1024687531 574
1376 956753816 1026802520 473
1377 956753816 985550155 48
1378 956753816 1030026317 172
1379 956753853 1022377358 247
1380 956753853 1034352357 69
1381 956753853 1026313383 277
1382 956753853 1036309189 342
1383 956753853 1029947736 49
1384 956753853 1037239350 378
1385 956753886 1021181338 79
1386 956753886 1031075442 55
1387 956753920 1018135107 103
1388 956753920 1035343107 316
1389 956753920 1037239578 450
1390 956753965 1036962127 678
1391 956753966 1014451592 354
1392 956753966 1033847849 363
1393 956754004 1036962231 52
1394 956754004 1029360287 217
1395 956754036 1034337994 166
1396 956754036 1036988010 333
1397 956754065 1035826464 455
1398 956754065 1036307815 380
1399 956754065 1031910352 42
1400 956754065 1033603996 342
1401 956754097 1019506342 58
1402 956754097 1036725498 325
1403 956754129 995045302 79
1404 956754164 1036723835 293
1405 956754164 1037239485 88
1406 956754196 1032137990 146
1407 956754230 1034352754 343
1408 956754230 1036635874 237
1409 956754230 1032133523 169
1410 956754274 1027846525 48
1411 956754274 1013127332 110
1412 956754274 1036260778 227
1413 956754319 1022713039 243
1414 956754319 1036260117 480
1415 956754319 1030053571 625
1416 956754319 1014431629 143
1417 956754319 1028589474 66
1418 956754319 1035920045 459
1419 956754319 1018414169 58
1420 956754362 1010333745 35
1421 956754362 1026924859 39
1422 956754362 1030476503 93
1423 956754481 1036307553 275
1424 956754500 1032406547 219
1425 956754653 1026790625 415
1426 956754653 1030053374 531
1427 956754833 1030159595 223
1428 956754833 1013658107 134
1429 956754833 1029598177 510
1430 956754893 1020635647 227
1431 956754941 1020416590 159
1432 956754941 1032410193 361
1433 956754941 1014487169 355
1434 956755091 986546136 106
1435 956755091 1017843494 310
1436 956755091 983485676 77
1437 956755134 1025564060 216
1438 956755171 1014314928 185
1439 956755171 1021743285 113
1440 956755171 1001273449 26
1441 956755171 1032667250 323
1442 956755196 1030053428 196
1443 956755196 981017983 17
1444 956755562 1032651371 288
1445 956755602 1024821491 156
1446 956755636 1030993105 89
1447 956755636 976296320 8
1448 956755665 1036081724 315
1449 956755665 1036534585 40
1450 956755983 1037048901 1466
1451 956756077 1036259017 583
1452 956756139 1036310743 596
1453 956757422 1037469584 835
1454 956757595 1036310223 364
1455 956757781 1036709129 233
1456 956757781 1030342404 110
1457 956757966 1035342705 105
1458 956759468 1034189804 337
1459 956759507 1034190319 603
1460 956759507 1032134029 476
1461 956760226 1036259835 209
1462 956760362 1036311245 354
1463 956760362 1026663723 141
1464 956760380 1031075840 185
1465 956760736 1037238727 927
1466 956760899 1035827691 128
1467 956761062 1011466571 71
1468 956761081 1032135155 226
1469 956761081 1029311567 567
1470 956761131 1020703189 54
1471 956761186 1030042725 123
1472 956761212 1032136149 288
1473 956761231 1031527123 236
1474 956761231 1027963762 76
1475 956761244 1008576743 287
1476 956762510 993526590 101
1477 956763064 1033601637 668
1478 956763317 1036310743 678
1479 956763318 1028962609 47
1480 956763318 1030121704 136
1481 956763395 1034352754 452
1482 956763395 1028316483 597
1483 956763473 1031631578 379
1484 956763473 1034355415 199
1485 956763510 1035511023 187
1486 956763510 1032104103 176
1487 956763670 1002699755 55
1488 956763791 1032134826 522
1489 956763911 1037423548 697
1490 956763932 1030159961 253
1491 956764014 1017697939 219
1492 956764014 1027846993 636
1493 956764031 1035920241 650
1494 956764169 1016724250 126
1495 956764199 1035811230 398
1496 956776380 1022012187 79
1497 956776380 1031008114 354
1498 956776717 1022867615 276
1499 956776717 1034547958 32
1500 956776862 1029876115 207
1501 956776862 1030365964 172
1502 956776862 1036269921 396
1503 956776901 1020469749 238
1504 956776901 1022013444 96
1505 956776932 1019401846 51
1506 956776958 1029991789 801
1507 956776958 1031008347 559
1508 956776986 1036724861 568
1509 956776986 1019506942 89
1510 956777101 1037337754 340
1511 956777277 1032407079 404
1512 956777342 1035828339 538
1513 956777467 1025964999 201
1514 956777647 1027554030 229
1515 956777672 1016723775 308
1516 956777972 1025963853 140
1517 956778005 1029310223 458
1518 956778031 1036309611 621
1519 956778108 1036308680 373
1520 956778191 1027847033 109
1521 956778191 999711911 28
1522 956778313 1031340201 689
1523 956778338 1032133627 299
1524 956778338 1020106617 98
1525 956778368 1034806469 482
1526 956778427 1035342592 257
1527 956778450 1032652750 237
1528 956778553 1032652897 263
1529 956778553 1032136850 258
1530 956778553 1031340616 131
1531 956778616 1032408964 673
1532 956778658 1029643183 469
1533 956778658 1022013831 154
1534 956778675 1037306444 345
1535 956778750 1035810747 1049
1536 956778808 1035827772 87
1537 956778870 1034352358 287
1538 956779015 1028959034 292
1539 956779022 1037433988 161
1540 956779169 1029891536 375
1541 956779348 1035673914 672
1542 956779382 1017843099 75
1543 956779382 1021488890 155
1544 956779404 1033340000 134
1545 956779500 1021963923 89
1546 956779521 1002192554 13
1547 956779553 1036986432 80
1548 956779665 1032104272 501
1549 956779733 1037048880 366
1550 956779787 1030206771 53
1551 956779787 1036268980 765
1552 956779941 1036258820 390
1553 956779955 1033684618 276
1554 956779955 1035697020 275
1555 956779967 1037432111 104
1556 956780056 1037240329 905
1557 956780079 1002126900 42
1558 956780115 1028393757 161
1559 956780163 1034352599 132
1560 956780180 1037238940 198
1561 956780198 1035920335 85
1562 956780244 1021826689 211
1563 956780269 1036746530 98
1564 956780326 1028782240 91
1565 956780339 1027889493 132
1566 956780566 1036709334 878
1567 956780599 1036962260 427
1568 956780600 1025962655 270
1569 956780600 1036259620 60
1570 956780600 1031176193 293
1571 956780655 1036709291 274
1572 956780681 1022867698 45
1573 956780709 1029989451 137
1574 956780713 1030994139 161
1575 956780713 1015027966 32
1576 956780729 1037344160 94
1577 956780757 1028958167 242
1578 956780757 1030230295 379
1579 956780764 1035060917 321
1580 956780777 1036260993 79
1581 956780800 1010982671 41
1582 956780812 1005071903 43
1583 956782250 1026376003 65
1584 956782595 1009394799 111
1585 956782595 998355729 54
1586 956784305 1037423137 723
1587 956784305 1006012756 149
1588 956785077 1018676529 66
1589 956785077 1035492941 77
1590 956785125 1033138053 300
1591 956785125 1021920641 121
1592 956785169 1017393394 80
1593 956785222 1036725484 220
1594 956785222 1015952144 66
1595 956785299 1031911117 350
1596 956785334 1037340333 689
1597 956785334 1036310509 160
1598 956785334 1036962456 499
1599 956785357 1021670834 73
1600 956785399 1025587209 515
1601 956785428 1036310798 662
1602 956785469 1014825214 167
1603 956785492 1017843413 94
1604 956785521 1036310659 609
1605 956785549 1037239148 192
1606 956785576 1029358684 300
1607 956785576 1035919108 95
1608 956785632 1036310892 130
1609 956785663 1024854250 234
1610 956785663 1035917603 209
1611 956785686 1036310814 503
1612 956785726 1011843437 82
1613 956785786 1021397623 237
1614 956785814 1034916196 302
1615 956785840 1029992023 265
1616 956785871 1010683061 81
1617 956785896 1009698832 117
1618 956785920 1033500726 239
1619 956785989 1035297442 244
1620 956786051 1034916159 418
1621 956786081 1037422941 440
1622 956786081 1034200167 144
1623 956786114 1027847639 212
1624 956786114 989084441 40
1625 956786163 1029456143 184
1626 956786177 1015019467 125
1627 956786198 1024912140 200
1628 956786233 1036725227 193
1629 956786307 1037054844 386
1630 956786326 1036724843 302
1631 956786341 1034915761 156
1632 956786678 1029908056 222
1633 956786704 1029312307 69
1634 956786773 1037337988 376
1635 956786788 1035086969 400
1636 956786860 1035765906 224
1637 956786922 1011373829 72
1638 956786933 1036916345 880
1639 956787018 1036962111 258
1640 956787284 1036259875 348
1641 956787802 1011769832 137
1642 956787803 1035674021 563
1643 956787888 978243348 11
1644 956787958 1036260366 252
1645 956788088 1036186932 214
1646 956788314 1037376493 229
1647 956788853 1021241263 234
1648 956789266 1037342654 364
1649 956789316 1036963200 229
1650 956789467 1036962471 340
1651 956789683 1013619217 33
1652 956789811 1015737513 20
1653 956789811 1034352893 107
1654 956789825 1032652153 20
1655 956789886 1027118911 61
1656 956789996 1031487766 151
1657 956790045 1010893370 63
1658 956790185 1029127475 174
1659 956790185 1032137086 235
1660 956790230 1029496968 231
1661 956790230 1024075677 136
1662 956790270 1018275797 144
1663 956790270 1025962702 53
1664 956790270 1022507096 106
1665 956790310 1028393315 148
1666 956790310 1021598247 354
1667 956790373 1021181370 245
1668 956790373 1030762274 95
1669 956790437 1010101759 26
1670 956790460 1033785200 173
1671 956790583 1026340505 245
1672 956790583 1013536791 103
1673 956790616 1036308729 367
1674 956790678 1030993105 113
1675 956790678 1037344098 294
1676 956790696 1019339761 78
1677 956790696 1012167619 204
1678 956790730 1026625814 147
1679 956791034 1028393385 143
1680 956791213 1022377973 173
1681 956791234 1018672640 141
1682 956791447 988271029 23
1683 956791508 1022377516 34
1684 956791543 1036660880 132
1685 956791866 1034355223 351
1686 956791903 1037339891 627
1687 956791980 1016723953 382
1688 956792156 1015109975 61
1689 956792270 1036723498 206
1690 956792271 1019403208 61
1691 956792299 1027847687 160
1692 956792701 1034877502 70
1693 956793266 1036308956 39
1694 956793391 1034352599 163
1695 956793428 1036310223 256
1696 956793471 1034352356 165
1697 956793571 1024171221 239
1698 956794808 1030991627 240
1699 956794968 1029989941 100
1700 956795043 1017694469 47
1701 956795043 1037337670 163
1702 956795128 1017843604 163
1703 956795128 1017694469 104
1704 956795190 1011843972 36
1705 956795741 1030161695 163
1706 956796065 1029989581 712
1707 956796126 1035919726 186
1708 956796157 1029645006 367
1709 956796157 1018640655 199
1710 956796172 1029990540 215
1711 956796358 1029990433 68
1712 956796386 1030052952 321
1713 956796769 1032134179 130
1714 956796803 1031068038 305
1715 956797078 1037239667 505
1716 956797302 1032133523 556
1717 956797523 1035915556 293
1718 956797586 1029992314 381
1719 956800635 1037338393 764
1720 956800837 1015017295 48
1721 956801489 1031600017 104
1722 956801595 1015027947 28
1723 956801913 1033877821 17
1724 956802322 984620524 41
1725 956802393 1030231000 144
1726 956802686 1037434230 230
1727 956805543 1030053031 176
1728 956805543 1019402952 38
1729 956806385 1031008034 188
1730 956806748 1032133523 94
1731 956806791 1037338490 484
1732 956807184 1031083086 160
1733 956807238 975804273 2
1734 956807562 1036980190 176
1735 956808090 1025964842 241
1736 956808565 1036723373 133
1737 956808565 1029975873 553
1738 956808657 1037239147 193
1739 956808819 1031631841 43
1740 956810425 1031910883 83
1741 956810840 1030147925 128
1742 956810901 1020874928 187
1743 956811141 1035916032 108
1744 956811341 1034709466 344
1745 956811802 1020315611 101
1746 956813241 1036310321 91
1747 956813341 1017931281 167
1748 956813379 1037423576 447
1749 956813413 1036654716 681
1750 956813437 1036310864 206
1751 956813518 1034352598 235
1752 956813572 1030043602 90
1753 956840361 1036310849 513
1754 956846504 1014450602 105
1755 956846534 1037239578 106
1756 956846534 1008623042 31
1757 956854400 1030159312 290
1758 956854537 1030086969 183
1759 956855888 1036196338 451
1760 956856298 1036310509 259
1761 956856966 1019355554 153
1762 956856966 1007792164 30
1763 956857074 975714119 34
1764 956857079 1037239486 267
1765 956857187 1028506873 313
1766 956857213 1032132318 329
1767 956857213 1035377234 243
1768 956857420 1028172120 313
1769 956857659 1034200115 191
1770 956857659 1020180555 48
1771 956857690 1031075840 121
1772 956857690 1014315526 66
1773 956857764 1030043572 101
1774 956859657 1036259817 424
1775 956859731 1036308383 350
1776 956860000 1011534735 102
1777 956860086 1027847921 103
1778 956860206 1037339087 320
1779 956860280 1030991773 301
1780 956860280 1030026477 270
1781 956860628 1034352230 122
1782 956860704 1029895727 187
1783 956861018 1036980630 50
1784 956861018 1022681844 52
1785 956861147 1023477763 47
1786 956861372 1019882854 62
1787 956865287 1029891201 145
1788 956865727 1034568723 256
1789 956866179 1017437590 354
1790 956866242 1029621714 419
1791 956866938 1031434452 157
1792 956866996 1035539833 27
1793 956867058 1027056314 249
1794 956867140 1018135816 48
1795 956867267 1036290815 61
1796 956867294 979451470 14
1797 956867344 1017512161 45
1798 956867364 1015035063 62
1799 956867637 1037340083 501
1800 956867724 1028682303 175
1801 956867724 1036260517 87
1802 956868450 1035341883 424
1803 956868826 1035525002 72
1804 956868862 1007599127 65
1805 956868862 991940603 23
1806 956869080 1018246378 79
1807 956869110 1023902433 87
1808 956869130 1018299544 73
1809 956869152 1016221437 109
1810 956869167 1036260833 351
1811 956869750 1031107487 227
1812 956869910 1008637234 92
1813 956869977 1025321995 167
1814 956870059 1036258972 100
1815 956870106 1029382606 57
1816 956870152 1018135607 194
1817 956870190 1017696662 15
1818 956870342 1025964926 198
1819 956870373 1025322407 117
1820 956870487 1027277679 119
1821 956870512 1036311724 101
1822 956870512 1033774570 59
1823 956872639 1029891388 578
1824 956873163 1035493577 480
1825 956873220 1034352754 300
1826 956873295 989503982 37
1827 956873426 1036724121 160
1828 956873645 1036260601 364
1829 956873671 1026147116 62
1830 956873833 1028961411 267
1831 956873833 1037340396 304
1832 956873961 1036260117 264
1833 956874095 1036259139 151
1834 956874124 1027277890 219
1835 956874205 1036723720 237
1836 956874389 1030052649 175
1837 956874389 982437706 27
1838 956874389 1032652255 362
1839 956874389 1012103616 63
1840 956874403 1020012902 209
1841 956874418 1037340453 145
1842 956874767 1026790625 179
1843 956875787 1026232366 115
1844 956875853 1026668255 154
1845 956875909 1036962155 84
1846 956875998 1026682707 308
1847 956879312 1022566935 93
1848 956879942 1035918463 114
1849 956880266 1035915982 153
1850 956880643 1019673374 264
1851 956880678 1037423295 402
1852 956880714 1029949004 194
1853 956880739 1030475438 229
1854 956881131 989243290 22
1855 956881223 1001627047 68
1856 956881275 1029808887 662
1857 956881275 1032133721 758
1858 956881795 1032135626 193
1859 956881885 1036259349 162
1860 956882087 1026714507 428
1861 956882114 1036311710 146
1862 956882279 1014235692 45
1863 956882489 1036259575 438
1864 956882684 1005178204 46
1865 956882977 1031068592 153
1866 956883134 1036962713 556
1867 956883176 1030052911 221
1868 956883204 1034352600 295
1869 956883579 1027963887 122
1870 956883778 1029989627 221
1871 956883941 1018225730 71
1872 956884098 1024244888 221
1873 956884139 1014499271 102
1874 956884254 1017635658 112
1875 956884353 1033785242 77
1876 956884406 1036307846 280
1877 956884639 1036311364 90
1878 956884675 1037239147 73
1879 956884937 1029496111 58
1880 956885043 1017798442 107
1881 956885102 1027847144 203
1882 956885137 995838166 100
1883 956885209 1022012271 98
1884 956885255 1027846870 269
1885 956885325 1029973128 120
1886 956885366 1024075291 71
1887 956885425 1026719592 248
1888 956885569 1034352599 180
1889 956885967 1016479012 168
1890 956886044 1034352462 107
1891 956886065 1013537203 122
1892 956886202 1027847278 411
1893 956886215 1037240129 41
1894 956886245 1031794525 182
1895 956886363 1037342873 200
1896 956886400 1029309659 45
1897 956886488 1017456112 141
1898 956886570 1037066273 179
1899 956886570 1021071281 172
1900 956886791 1032137271 75
1901 956886964 1019401817 84
1902 956886964 1029708516 76
1903 956887052 1024077607 66
1904 956887103 1006406477 40
1905 956887150 1023590680 155
1906 956887219 1020385615 136
1907 956887243 992075811 54
1908 956887243 1023156886 59
1909 956887600 1036964337 119
1910 956887600 1020314009 133
1911 956888152 1034250682 211
1912 956888360 1031075644 82
1913 956888971 1027204191 77
1914 956889299 1036917836 304
1915 956889452 1026952843 203
1916 956889983 1022086955 88
1917 956890404 1025322191 91
1918 956890557 1001627771 81
1919 956892283 1036823427 121
1920 956892283 1033623806 133
1921 956930811 1034352092 166
1922 956930870 1035310865 67
1923 956930888 1032883765 164
1924 956930908 1026925151 141
1925 956930908 1035343370 93
1926 956930944 1021179150 55
1927 956931002 1036914972 144
1928 956931021 1036980021 186
1929 956931124 1002403148 15
1930 956931157 1031848744 265
1931 956931348 1029382676 215
1932 956931560 1030110463 54
1933 956931662 1015738004 212
1934 956931871 1036916892 303
1935 956932003 1027546686 56
1936 956932041 1035933558 56
1937 956932041 1028393097 98
1938 956932137 1036709479 361
1939 956932214 1030013379 128
1940 956932544 1026802021 208
1941 956932563 1029495094 214
1942 956932723 1032648502 147
1943 956932908 1028393542 126
1944 956932993 1008622302 105
1945 956933152 1009652956 17
1946 956933721 1036259478 160
1947 956933811 1024551798 37
1948 956934004 1027917707 126
1949 956937566 1036723498 225
1950 956937605 1022687042 62
1951 956937614 1022013945 159
1952 956937844 1014314492 63
1953 956940414 1032136338 54
1954 956943486 1037374362 134
1955 956943677 1031342091 81
1956 956943838 1036980422 356
1957 956943929 1030110463 21
1958 956943981 1036187429 97
1959 956944402 1019671707 33
1960 956944461 1009005065 98
1961 956944809 1014435955 19
1962 956944809 1029358224 161
1963 956944830 1035915982 92
1964 956945002 1032136910 179
1965 956945002 1036724505 340
1966 956945194 1029719749 137
1967 956945194 1015104487 47
1968 956945548 1030110494 36
1969 956946174 1036723803 170
1970 956946248 1034120424 178
1971 956946380 1030916911 45
1972 956946933 1036260366 488
1973 956946970 1037239578 167
1974 956947082 1033873511 96
1975 956947275 1028312148 240
1976 956947671 1036962362 117
1977 956947689 1019975854 176
1978 956947708 1036258789 313
1979 956947887 1022867698 195
1980 956947920 978125906 37
1981 956947950 1007999828 20
1982 956947950 1036310453 206
1983 956947950 1026376134 50
1984 956948027 1032134734 63
1985 956948027 1028507046 98
1986 956948082 1026663631 135
1987 956948140 1014014541 68
1988 956948202 1036518714 95
1989 956948219 1022868284 100
1990 956948219 1024259422 98
1991 956948233 1036260778 72
1992 956948292 1032406547 62
1993 956948302 1035741447 178
1994 956948368 1036534585 60
1995 956950014 997906613 12
1996 956950469 1030030528 33
1997 956950684 1030230341 107
1998 956952291 1035826873 109
1999 956953514 1022012739 126
2000 956953981 1032458678 116
2001 956957422 1029537654 35
2002 956957549 1036259139 51
2003 956957578 1033001504 110
2004 956957612 1006643802 132
2005 956957641 1000326536 35
2006 956958024 999146325 42
2007 956958024 1009973472 43
2008 956958110 1028393816 220
2009 956958261 981231031 28
2010 956958480 987374036 53
2011 956958682 1025247240 43
2012 956958714 974580758 4
2013 956958832 1037238838 154
2014 956958918 1034709843 282
2015 956958948 990458824 7
2016 956959010 1026923111 92
2017 956959125 1004486427 37
2018 956959125 1028414934 554
2019 956959125 1014236417 65
2020 956959151 1010005631 32
2021 956959397 1014187288 44
2022 956959467 986186982 44
2023 956959479 1036259525 583
2024 956959566 1031910992 54
2025 956959589 1035938952 47
2026 956960775 1017069815 52
2027 956961166 1017759011 94
2028 956961618 1036308974 286
2029 956968942 1024074867 42
2030 956979784 1033600641 184
2031 956980011 1029496497 269
2032 956980693 1013750823 47
2033 956980864 1027963399 118
2034 956980864 1024619682 141
2035 956992672 1022206250 117
2036 956992810 1031501056 457
2037 956992868 1035164941 153
2038 956993065 1008622662 57
2039 956993204 1023985565 11
2040 956994215 1032113823 43
2041 956994273 1005104250 34
2042 956994273 1013280538 41
2043 956994390 990674638 27
2044 956994835 1036308185 507
2045 956995753 979432667 12
2046 956996985 1020031666 81
2047 956997144 1034915996 402
2048 956997606 1036430328 246
2049 956997654 1036310659 472
2050 956997855 1035165042 263
2051 956998176 1033137881 119
2052 956998194 1036260616 265
2053 956998194 1031497831 239
2054 956998212 1037344098 290
2055 956998330 1030042769 430
2056 956998351 1025237460 96
2057 956998497 1031068141 59
